name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,852.2371555804441,0.04787135124206543,5,10,0.2,0.01,2,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,893.6380212068182,0.04787087440490723,5,10,0.2,0.01,2,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,842.0396495183207,0.04699063301086426,5,10,0.2,0.01,2,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,927.7741085456848,0.04488015174865723,5,10,0.2,0.01,2,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,909.7727181758358,0.0468747615814209,5,10,0.2,0.01,2,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,895.3808528339614,0.04488015174865723,5,10,0.2,0.01,2,8
WisdomOfCrowds_GeneticAlgorithm|['GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|', 'GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|', 'GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|', 'GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|', 'GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|', 'GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION|'],904.4195904755961,0.28580188751220703,5,10,0.2,0.01,2,8
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,810.3437595370515,0.04584836959838867,5,10,0.2,0.1,2,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,870.342315164281,0.046875,5,10,0.2,0.1,2,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,911.6255276627302,0.0449066162109375,5,10,0.2,0.1,2,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,726.4494489922165,0.04786348342895508,5,10,0.2,0.1,2,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,824.9260185245769,0.04490542411804199,5,10,0.2,0.1,2,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,797.2537342193705,0.04904770851135254,5,10,0.2,0.1,2,8
WisdomOfCrowds_GeneticAlgorithm|['GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|', 'GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|', 'GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|', 'GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|', 'GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|', 'GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION|'],814.2492776728996,0.28327369689941406,5,10,0.2,0.1,2,8
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,780.7988934295122,0.050879716873168945,5,10,0.2,0.25,2,8
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,780.6125971098297,0.055817604064941406,5,10,0.2,0.25,2,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,842.1175466984159,0.05088949203491211,5,10,0.2,0.25,2,8
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,768.5139385027007,0.054853200912475586,5,10,0.2,0.25,2,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,904.8675761289217,0.05183553695678711,5,10,0.2,0.25,2,8
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,807.6006332943807,0.0528874397277832,5,10,0.2,0.25,2,8
WisdomOfCrowds_GeneticAlgorithm|['GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|', 'GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|', 'GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|', 'GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|', 'GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|', 'GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION|'],685.6462917032811,0.32326173782348633,5,10,0.2,0.25,2,8
