name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,4074.466253991288,5.2947728633880615,10,25,0.2,0.01,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,4152.535535926217,6.08012056350708,10,25,0.2,0.01,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,4049.2955753650754,5.703965902328491,10,25,0.2,0.01,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,4138.54316677223,5.9458537101745605,10,25,0.2,0.01,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3984.0527801636517,4.807978391647339,10,25,0.2,0.01,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3928.9565716182187,4.429624795913696,10,25,0.2,0.01,7,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,4178.378773785476,35.14051389694214,10,25,0.2,0.01,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,4142.799482488267,4.85115122795105,10,25,0.2,0.1,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,4039.1510886493807,6.8498382568359375,10,25,0.2,0.1,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,4014.497365243764,4.906324863433838,10,25,0.2,0.1,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,4008.13312070592,4.9918413162231445,10,25,0.2,0.1,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3973.4513672289977,5.208111524581909,10,25,0.2,0.1,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3881.078350453672,6.445061445236206,10,25,0.2,0.1,7,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3725.0146562121076,31.84805154800415,10,25,0.2,0.1,7,14
AVERAGE_FOR_ALGORITHMS,3969.160775854587,9.30005431175232,10,25,0.2,0.1,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,4078.8136154606023,4.6815690994262695,10,25,0.2,0.25,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,4208.896406134397,4.517190217971802,10,25,0.2,0.25,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3883.1973210344004,6.25498104095459,10,25,0.2,0.25,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,4147.848646292621,4.790924072265625,10,25,0.2,0.25,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,4058.9230772437413,5.459722280502319,10,25,0.2,0.25,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3946.966829075973,6.600296258926392,10,25,0.2,0.25,7,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3588.3872295750825,37.6865553855896,10,25,0.2,0.25,7,14
AVERAGE_FOR_ALGORITHMS,3987.5761606881165,9.998748336519514,10,25,0.2,0.25,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,4096.447093458221,4.9363017082214355,10,25,0.2,0.5,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,4037.448771253188,4.608312606811523,10,25,0.2,0.5,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,4137.686837456497,5.951692819595337,10,25,0.2,0.5,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,4176.700578568712,5.092547416687012,10,25,0.2,0.5,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,4061.0524658584113,4.436451435089111,10,25,0.2,0.5,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,4119.466730976941,6.170416593551636,10,25,0.2,0.5,7,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3937.4634028952937,30.24285578727722,10,25,0.2,0.5,7,14
AVERAGE_FOR_ALGORITHMS,4080.895125781038,8.776939766747612,10,25,0.2,0.5,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,4078.915554087535,4.420831680297852,10,25,0.4,0.01,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,4192.654764555722,4.077167272567749,10,25,0.4,0.01,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,4089.4381391334946,4.170889377593994,10,25,0.4,0.01,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,4111.631594830978,4.077160358428955,10,25,0.4,0.01,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,4120.231936897974,4.108405113220215,10,25,0.4,0.01,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,4262.29258514351,4.248996257781982,10,25,0.4,0.01,7,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3669.7927917322654,30.274098873138428,10,25,0.4,0.01,7,14
AVERAGE_FOR_ALGORITHMS,4074.993909483069,7.911078419004168,10,25,0.4,0.01,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,4159.043832749869,4.233400583267212,10,25,0.4,0.1,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,4192.038320971468,4.13967752456665,10,25,0.4,0.1,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,4145.382893823024,4.108400821685791,10,25,0.4,0.1,7,14
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,4010.845247074343,3.4210691452026367,10,25,0.4,0.1,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,4198.483127319069,3.4366869926452637,10,25,0.4,0.1,7,14
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,4063.5247726512494,4.7020134925842285,10,25,0.4,0.1,7,14
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3673.7184263119834,24.75977659225464,10,25,0.4,0.1,7,14
AVERAGE_FOR_ALGORITHMS,4063.2909458430013,6.971575021743774,10,25,0.4,0.1,7,14
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,4135.471168817807,4.920711994171143,10,25,0.4,0.25,7,14
