name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11683.537459051435,13.204673767089844,10,25,0.2,0.01,9,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11699.701774170775,14.366565227508545,10,25,0.2,0.01,9,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11869.079860651174,10.517889976501465,10,25,0.2,0.01,9,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11764.556934897266,14.53907585144043,10,25,0.2,0.01,9,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11693.446001183087,12.440717697143555,10,25,0.2,0.01,9,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11587.662547218286,15.530480861663818,10,25,0.2,0.01,9,32
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9376.36121196323,86.77485179901123,10,25,0.2,0.01,9,32
AVERAGE_FOR_ALGORITHMS,11382.049398447894,23.910607882908412,10,25,0.2,0.01,9,32
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,12080.4018379236,11.919113397598267,10,25,0.2,0.1,9,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,11833.527823974668,14.153136253356934,10,25,0.2,0.1,9,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11810.463233148,12.206344842910767,10,25,0.2,0.1,9,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11890.310169754148,11.481284379959106,10,25,0.2,0.1,9,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11707.956467137428,12.920433521270752,10,25,0.2,0.1,9,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11696.701597908575,14.540101289749146,10,25,0.2,0.1,9,32
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9462.870956109555,87.99156951904297,10,25,0.2,0.1,9,32
AVERAGE_FOR_ALGORITHMS,11497.461726565141,23.601711886269705,10,25,0.2,0.1,9,32
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,11988.515398932193,15.316055536270142,10,25,0.2,0.25,9,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,12077.705101125997,16.34327721595764,10,25,0.2,0.25,9,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,11685.616586012013,12.200360298156738,10,25,0.2,0.25,9,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,11680.54303813758,17.26880121231079,10,25,0.2,0.25,9,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,11718.353134849176,13.40414023399353,10,25,0.2,0.25,9,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11698.482163918692,12.683095932006836,10,25,0.2,0.25,9,32
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,10212.306229842809,91.5460593700409,10,25,0.2,0.25,9,32
AVERAGE_FOR_ALGORITHMS,11580.217378974065,25.53739854267665,10,25,0.2,0.25,9,32
