name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1299.6310217075143,2.3407092094421387,10,25,0.2,0.01,1,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1248.7727651256548,2.1063644886016846,10,25,0.2,0.01,1,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1357.598202389148,2.6429295539855957,10,25,0.2,0.01,1,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1285.0015289198957,1.2636191844940186,10,25,0.2,0.01,1,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1332.703890428329,1.1090331077575684,10,25,0.2,0.01,1,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1349.6193749513359,1.1020514965057373,10,25,0.2,0.01,1,32
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1248.6816903477586,10.80409574508667,10,25,0.2,0.01,1,32
AVERAGE_FOR_ALGORITHMS,1303.1440676956624,3.0526861122676303,10,25,0.2,0.01,1,32
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1272.9595607599626,1.012263536453247,10,25,0.2,0.1,1,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1276.9782341267064,3.7419893741607666,10,25,0.2,0.1,1,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1301.8320270712302,1.484057903289795,10,25,0.2,0.1,1,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1250.028618861445,2.9091882705688477,10,25,0.2,0.1,1,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1291.3287790020572,1.687514066696167,10,25,0.2,0.1,1,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1260.6462879855667,2.3716561794281006,10,25,0.2,0.1,1,32
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,852.3198331923924,9.309063911437988,10,25,0.2,0.1,1,32
AVERAGE_FOR_ALGORITHMS,1215.156191571337,3.2165333202907016,10,25,0.2,0.1,1,32
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1384.110052425879,1.0282492637634277,10,25,0.2,0.25,1,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1350.533358972887,0.9454405307769775,10,25,0.2,0.25,1,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1329.9894345208666,1.3952674865722656,10,25,0.2,0.25,1,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1270.243307164853,2.0874154567718506,10,25,0.2,0.25,1,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1264.861010744042,1.8320984840393066,10,25,0.2,0.25,1,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1351.10642149837,1.2725627422332764,10,25,0.2,0.25,1,32
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1033.1510409285404,12.414785623550415,10,25,0.2,0.25,1,32
AVERAGE_FOR_ALGORITHMS,1283.427803750777,2.9965456553867886,10,25,0.2,0.25,1,32
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1401.4853303003115,1.111027479171753,10,25,0.2,0.5,1,32
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1390.0395234254095,1.2795772552490234,10,25,0.2,0.5,1,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1345.0581737757548,1.6226589679718018,10,25,0.2,0.5,1,32
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1193.876446045639,2.69880747795105,10,25,0.2,0.5,1,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1415.3779367941243,1.1100304126739502,10,25,0.2,0.5,1,32
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1419.797473024137,1.594733715057373,10,25,0.2,0.5,1,32
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1050.6735633642336,8.597997903823853,10,25,0.2,0.5,1,32
AVERAGE_FOR_ALGORITHMS,1316.6154923899442,2.573547601699829,10,25,0.2,0.5,1,32
