name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1085.5601640345394,1.0023183822631836,10,25,0.2,0.01,1,27
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1058.3931114248965,1.1070382595062256,10,25,0.2,0.01,1,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1096.4226513151893,1.6057040691375732,10,25,0.2,0.01,1,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1038.226173032919,0.9075717926025391,10,25,0.2,0.01,1,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1122.6598676210788,1.2725954055786133,10,25,0.2,0.01,1,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1130.5358889789795,1.7333626747131348,10,25,0.2,0.01,1,27
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,916.7930977220672,7.562767505645752,10,25,0.2,0.01,1,27
AVERAGE_FOR_ALGORITHMS,1064.0844220185243,2.170194012778146,10,25,0.2,0.01,1,27
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1227.7064931348075,0.8098335266113281,10,25,0.2,0.1,1,27
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1062.720383829083,1.3633527755737305,10,25,0.2,0.1,1,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1081.6609318744559,0.9185428619384766,10,25,0.2,0.1,1,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1093.5606144502308,1.33443021774292,10,25,0.2,0.1,1,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1155.4914529616049,1.5588297843933105,10,25,0.2,0.1,1,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1030.3278994574227,0.8606975078582764,10,25,0.2,0.1,1,27
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,878.6890706997696,6.511579751968384,10,25,0.2,0.1,1,27
AVERAGE_FOR_ALGORITHMS,1075.7366923439106,1.9081809180123466,10,25,0.2,0.1,1,27
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1054.3695507837344,2.6010708808898926,10,25,0.2,0.25,1,27
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1044.8338255463534,1.6495585441589355,10,25,0.2,0.25,1,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1166.9496829695777,1.0731287002563477,10,25,0.2,0.25,1,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1223.8939343139612,0.9853637218475342,10,25,0.2,0.25,1,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1092.6491915245929,1.05218505859375,10,25,0.2,0.25,1,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1158.4880329033256,1.6156773567199707,10,25,0.2,0.25,1,27
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1153.7066431656294,10.552740573883057,10,25,0.2,0.25,1,27
AVERAGE_FOR_ALGORITHMS,1127.841551601025,2.7899606909070696,10,25,0.2,0.25,1,27
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1068.8055905685612,1.2277159690856934,10,25,0.2,0.5,1,27
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1093.5642787492627,1.3523545265197754,10,25,0.2,0.5,1,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1197.1496023037655,0.8517210483551025,10,25,0.2,0.5,1,27
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1109.0627930570713,1.8839597702026367,10,25,0.2,0.5,1,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1101.0832511566077,1.7094266414642334,10,25,0.2,0.5,1,27
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1129.1756396860642,1.2356939315795898,10,25,0.2,0.5,1,27
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,778.3133731237447,8.147204160690308,10,25,0.2,0.5,1,27
AVERAGE_FOR_ALGORITHMS,1068.1649326635822,2.3440108639853343,10,25,0.2,0.5,1,27
