name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1988.1356502348135,0.13531875610351562,5,10,0.2,0.01,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2362.2709109534876,0.1357896327972412,5,10,0.2,0.01,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2197.7398571588296,0.1301877498626709,5,10,0.2,0.01,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2209.876081258407,0.1296525001525879,5,10,0.2,0.01,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2259.7316839272903,0.14065027236938477,5,10,0.2,0.01,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2240.9744699087173,0.1605699062347412,5,10,0.2,0.01,6,7
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2197.4450144998295,0.8235580921173096,5,10,0.2,0.01,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2154.9000570720527,0.13586974143981934,5,10,0.2,0.1,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2137.7064482551186,0.1575789451599121,5,10,0.2,0.1,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2323.8569716657203,0.14330673217773438,5,10,0.2,0.1,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2145.0750614967815,0.13962626457214355,5,10,0.2,0.1,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2043.0671336983987,0.14162039756774902,5,10,0.2,0.1,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2196.0267948731566,0.13420605659484863,5,10,0.2,0.1,6,7
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2345.334396191959,0.8223679065704346,5,10,0.2,0.1,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2192.4762194531763,0.1376628875732422,5,10,0.2,0.25,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2236.005833927867,0.13962602615356445,5,10,0.2,0.25,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2379.009220476346,0.14162039756774902,5,10,0.2,0.25,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2279.2233219018776,0.14162039756774902,5,10,0.2,0.25,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2252.30367365965,0.15159344673156738,5,10,0.2,0.25,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2020.510584203089,0.14364123344421387,5,10,0.2,0.25,6,7
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2074.218461166912,0.8862144947052002,5,10,0.2,0.25,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2175.659756079746,0.15563273429870605,5,10,0.2,0.5,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1975.570928309107,0.16705965995788574,5,10,0.2,0.5,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2204.8979297071633,0.15755057334899902,5,10,0.2,0.5,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2218.903534190001,0.15558385848999023,5,10,0.2,0.5,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2353.8471282834944,0.16356348991394043,5,10,0.2,0.5,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2051.1564573791966,0.1625361442565918,5,10,0.2,0.5,6,7
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2189.78738777553,1.0080230236053467,5,10,0.2,0.5,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1836.030835115331,0.5066866874694824,5,10,0.4,0.01,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2006.5623438207417,0.3606271743774414,5,10,0.4,0.01,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1857.6575814374976,0.4093329906463623,5,10,0.4,0.01,6,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1942.3978851662753,0.47010326385498047,5,10,0.4,0.01,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2010.1843922500705,0.4272327423095703,5,10,0.4,0.01,6,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2058.6400960426977,0.400928258895874,5,10,0.4,0.01,6,7
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2027.4357519754374,3.609747886657715,5,10,0.4,0.01,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1902.2303824796013,0.5479319095611572,5,10,0.4,0.1,6,7
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1930.093896537724,0.4423692226409912,5,10,0.4,0.1,6,7
