name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2659.273167218075,4.351358890533447,10,25,0.2,0.01,3,22
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2598.569506334768,2.92118501663208,10,25,0.2,0.01,3,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2601.552244596506,2.8922624588012695,10,25,0.2,0.01,3,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2593.4377841451465,3.3856799602508545,10,25,0.2,0.01,3,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2830.1669166642782,3.9584102630615234,10,25,0.2,0.01,3,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2564.08667770568,3.0249078273773193,10,25,0.2,0.01,3,22
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2484.6724780562104,24.9293372631073,10,25,0.2,0.01,3,22
AVERAGE_FOR_ALGORITHMS,2618.822682102952,6.494734525680542,10,25,0.2,0.01,3,22
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2733.3976508314245,3.8257646560668945,10,25,0.2,0.1,3,22
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2726.4121190822116,5.021565914154053,10,25,0.2,0.1,3,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2549.637335661741,4.6625261306762695,10,25,0.2,0.1,3,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2634.1625680943826,4.206745624542236,10,25,0.2,0.1,3,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2610.230726223628,4.003290176391602,10,25,0.2,0.1,3,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2545.711254371562,5.249955177307129,10,25,0.2,0.1,3,22
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2193.329702795046,24.654071807861328,10,25,0.2,0.1,3,22
AVERAGE_FOR_ALGORITHMS,2570.4116224371423,7.37484564099993,10,25,0.2,0.1,3,22
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2638.15209456898,3.8287570476531982,10,25,0.2,0.25,3,22
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2751.2715497759764,3.518616199493408,10,25,0.2,0.25,3,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2699.577546805391,4.629613876342773,10,25,0.2,0.25,3,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2486.7573057591126,3.11167573928833,10,25,0.2,0.25,3,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2672.305113786487,5.482334136962891,10,25,0.2,0.25,3,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2401.3445994517815,3.5415189266204834,10,25,0.2,0.25,3,22
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1977.3620147541399,24.82156729698181,10,25,0.2,0.25,3,22
AVERAGE_FOR_ALGORITHMS,2518.1100321288386,6.9905833176204135,10,25,0.2,0.25,3,22
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2639.8606131137612,2.923149585723877,10,25,0.2,0.5,3,22
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,2541.26517352443,5.154210805892944,10,25,0.2,0.5,3,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,2493.1532477997,4.075100660324097,10,25,0.2,0.5,3,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,2568.2849115530807,5.217014789581299,10,25,0.2,0.5,3,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2608.038535156386,5.568103551864624,10,25,0.2,0.5,3,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2785.881796844884,2.9770355224609375,10,25,0.2,0.5,3,22
