name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,9579.256535085351,15.448932886123657,10,25,0.2,0.01,5,46
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,10011.471115325687,13.571036338806152,10,25,0.2,0.01,5,46
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,10035.275012984584,15.741901636123657,10,25,0.2,0.01,5,46
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,9988.594067907585,13.914735794067383,10,25,0.2,0.01,5,46
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,9735.134857365882,12.58208680152893,10,25,0.2,0.01,5,46
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9736.17423190334,17.135353326797485,10,25,0.2,0.01,5,46
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8223.610864181164,97.77581524848938,10,25,0.2,0.01,5,46
AVERAGE_FOR_ALGORITHMS,9615.645240679083,26.59569457599095,10,25,0.2,0.01,5,46
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,9978.79170190185,15.166425704956055,10,25,0.2,0.1,5,46
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,9505.264483192146,15.240227937698364,10,25,0.2,0.1,5,46
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,9720.591970286785,11.703653335571289,10,25,0.2,0.1,5,46
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,9862.669445485075,11.708675622940063,10,25,0.2,0.1,5,46
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,9784.893470393636,10.562741756439209,10,25,0.2,0.1,5,46
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9708.20571037917,11.025503396987915,10,25,0.2,0.1,5,46
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7188.273562927249,87.86496496200562,10,25,0.2,0.1,5,46
AVERAGE_FOR_ALGORITHMS,9392.670049223701,23.324598959514073,10,25,0.2,0.1,5,46
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,10008.586543053618,17.576946258544922,10,25,0.2,0.25,5,46
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,9824.153322803086,15.143515586853027,10,25,0.2,0.25,5,46
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,9688.049988238967,12.386831521987915,10,25,0.2,0.25,5,46
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,9639.154956108385,15.320014476776123,10,25,0.2,0.25,5,46
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,10176.120834245343,12.874556541442871,10,25,0.2,0.25,5,46
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9818.547357188121,15.505518436431885,10,25,0.2,0.25,5,46
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7020.445099048533,83.86763024330139,10,25,0.2,0.25,5,46
AVERAGE_FOR_ALGORITHMS,9453.579728669434,24.66785900933402,10,25,0.2,0.25,5,46
