name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,503.7854407464738,0.09275269508361816,5,10,0.2,0.01,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,517.7805137907969,0.08576798439025879,5,10,0.2,0.01,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,486.13439672025675,0.06981372833251953,5,10,0.2,0.01,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,521.8533213685374,0.06981325149536133,5,10,0.2,0.01,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,514.2733232167318,0.07283139228820801,5,10,0.2,0.01,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,540.6236934307288,0.07483100891113281,5,10,0.2,0.01,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,496.9942652930184,0.06881999969482422,5,10,0.2,0.1,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,559.9322411861517,0.07286381721496582,5,10,0.2,0.1,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,545.3136912685839,0.07283329963684082,5,10,0.2,0.1,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,554.4881426952793,0.07163405418395996,5,10,0.2,0.1,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,519.2203796574972,0.0698404312133789,5,10,0.2,0.1,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,510.58606188924364,0.07477259635925293,5,10,0.2,0.1,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,531.740952393539,0.07489228248596191,5,10,0.2,0.25,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,489.6898258824458,0.07878899574279785,5,10,0.2,0.25,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,501.60379240595125,0.0812673568725586,5,10,0.2,0.25,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,496.86823351048645,0.07779097557067871,5,10,0.2,0.25,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,518.7393427858883,0.07978415489196777,5,10,0.2,0.25,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,506.14402697564253,0.07779097557067871,5,10,0.2,0.25,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,521.6966866669792,0.0810708999633789,5,10,0.2,0.5,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,508.857529368662,0.0861968994140625,5,10,0.2,0.5,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,508.32102544089844,0.08576583862304688,5,10,0.2,0.5,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,497.2306351910504,0.08599138259887695,5,10,0.2,0.5,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,496.1663456443749,0.08414244651794434,5,10,0.2,0.5,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,483.2654909724329,0.08300518989562988,5,10,0.2,0.5,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,500.24867832952793,0.06984186172485352,5,10,0.2,0.01,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,501.7029054306377,0.0718233585357666,5,10,0.2,0.01,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,517.401000679755,0.07280683517456055,5,10,0.2,0.01,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,532.3178992687084,0.07083892822265625,5,10,0.2,0.01,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,480.55680291961556,0.07283210754394531,5,10,0.2,0.01,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,508.21016395898874,0.07579708099365234,5,10,0.2,0.01,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,509.3750482567102,0.0672919750213623,5,10,0.2,0.1,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,507.2304218928032,0.0767669677734375,5,10,0.2,0.1,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,504.6547347967998,0.07081031799316406,5,10,0.2,0.1,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,496.2360667438283,0.07280445098876953,5,10,0.2,0.1,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,516.6560443645706,0.07081031799316406,5,10,0.2,0.1,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,524.6834033790428,0.07354593276977539,5,10,0.2,0.1,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,516.8707766711966,0.07576727867126465,5,10,0.2,0.25,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,518.7196100127497,0.07981443405151367,5,10,0.2,0.25,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,510.7005063646018,0.08876276016235352,5,10,0.2,0.25,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,500.2156939365433,0.08178186416625977,5,10,0.2,0.25,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,455.34002475968344,0.07878923416137695,5,10,0.2,0.25,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,531.8383801173442,0.07878780364990234,5,10,0.2,0.25,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,473.1579495475192,0.08191180229187012,5,10,0.2,0.5,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,496.7448826950833,0.08740687370300293,5,10,0.2,0.5,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,543.7503561400277,0.0857999324798584,5,10,0.2,0.5,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,595.5406802815065,0.08979129791259766,5,10,0.2,0.5,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,527.9145118454654,0.09924149513244629,5,10,0.2,0.5,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,517.926610793784,0.08876204490661621,5,10,0.2,0.5,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,509.8017603969234,0.13962554931640625,5,10,0.4,0.01,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,490.75489316771757,0.13270092010498047,5,10,0.4,0.01,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,506.82381894404404,0.1250600814819336,5,10,0.4,0.01,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,525.6783228581096,0.12865638732910156,5,10,0.4,0.01,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,532.6908631254851,0.12607097625732422,5,10,0.4,0.01,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,515.0993834991262,0.1326451301574707,5,10,0.4,0.01,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,466.47380143676185,0.13196325302124023,5,10,0.4,0.1,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,495.38653653132104,0.11768412590026855,5,10,0.4,0.1,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,499.9630865809236,0.13819289207458496,5,10,0.4,0.1,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,528.5102103341453,0.1715412139892578,5,10,0.4,0.1,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,515.102608256811,0.13925409317016602,5,10,0.4,0.1,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,517.8860069939576,0.11668801307678223,5,10,0.4,0.1,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,500.5784360044113,0.12624788284301758,5,10,0.4,0.25,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,502.2448617490627,0.13018536567687988,5,10,0.4,0.25,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,522.1093004300702,0.13065075874328613,5,10,0.4,0.25,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,471.98659788596876,0.16455936431884766,5,10,0.4,0.25,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,550.1237791026813,0.15056800842285156,5,10,0.4,0.25,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,517.7868216468802,0.1326446533203125,5,10,0.4,0.25,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,504.01635825384443,0.13065004348754883,5,10,0.4,0.5,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,521.4110273882444,0.1296253204345703,5,10,0.4,0.5,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,490.0702184750607,0.14959955215454102,5,10,0.4,0.5,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,523.7298983667847,0.151594877243042,5,10,0.4,0.5,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,526.6320677292673,0.15059638023376465,5,10,0.4,0.5,5,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,504.3125676441233,0.14458227157592773,5,10,0.4,0.5,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,500.33831798228505,0.11067605018615723,5,10,0.6,0.01,5,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,491.6005098961048,0.13759875297546387,5,10,0.6,0.01,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,539.3636969702319,0.09873580932617188,5,10,0.6,0.01,5,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,505.31833827486207,0.13663387298583984,5,10,0.6,0.01,5,3
