name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,619.3506648832102,0.03724837303161621,5,10,0.2,0.01,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,541.7232529002515,0.03792691230773926,5,10,0.2,0.01,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,556.5700175296017,0.03590202331542969,5,10,0.2,0.01,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,592.9673792443763,0.03789830207824707,5,10,0.2,0.01,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,579.1553793088636,0.03588151931762695,5,10,0.2,0.01,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,530.4724485209467,0.03789854049682617,5,10,0.2,0.01,2,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,611.7702636435197,0.23739147186279297,5,10,0.2,0.01,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,570.0702026796502,0.0359339714050293,5,10,0.2,0.1,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,454.1244448028174,0.0359044075012207,5,10,0.2,0.1,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,639.5018233880635,0.03889656066894531,5,10,0.2,0.1,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,577.3936491188224,0.03593325614929199,5,10,0.2,0.1,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,552.4301720602438,0.03855323791503906,5,10,0.2,0.1,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,626.0947942559872,0.03789782524108887,5,10,0.2,0.1,2,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,548.6530839501888,0.23104023933410645,5,10,0.2,0.1,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,619.5447338779799,0.04188394546508789,5,10,0.2,0.25,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,444.82465270602717,0.040863990783691406,5,10,0.2,0.25,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,538.4384951072341,0.041916608810424805,5,10,0.2,0.25,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,515.09046390244,0.04089021682739258,5,10,0.2,0.25,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,528.0141471929701,0.0419161319732666,5,10,0.2,0.25,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,560.9316173703561,0.03989267349243164,5,10,0.2,0.25,2,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,536.7170918947908,0.25634217262268066,5,10,0.2,0.25,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,634.5168326147138,0.053884029388427734,5,10,0.2,0.5,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,467.9637109045785,0.04391217231750488,5,10,0.2,0.5,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,560.716537658433,0.0498654842376709,5,10,0.2,0.5,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,506.70325519612265,0.04587268829345703,5,10,0.2,0.5,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,536.7574033559595,0.04890036582946777,5,10,0.2,0.5,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,522.5061454278537,0.05485272407531738,5,10,0.2,0.5,2,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,611.3437891689318,0.28428149223327637,5,10,0.2,0.5,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,478.8299743838363,0.137603759765625,5,10,0.4,0.01,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,576.494818805505,0.10671401023864746,5,10,0.4,0.01,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,386.4354665755469,0.16455864906311035,5,10,0.4,0.01,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,547.4571419275545,0.09887194633483887,5,10,0.4,0.01,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,522.0132503400969,0.1520981788635254,5,10,0.4,0.01,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,533.2125008024173,0.14464092254638672,5,10,0.4,0.01,2,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,506.0453786542926,0.7260279655456543,5,10,0.4,0.01,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,495.92366425584873,0.19315195083618164,5,10,0.4,0.1,2,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,487.56678975643666,0.251922607421875,5,10,0.4,0.1,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,562.5574879445976,0.12215352058410645,5,10,0.4,0.1,2,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,522.6297831645657,0.07401895523071289,5,10,0.4,0.1,2,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,474.5511168874112,0.1402115821838379,5,10,0.4,0.1,2,5
