name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3894.7075394782178,0.19248676300048828,5,10,0.2,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3826.4565219544015,0.18656253814697266,5,10,0.2,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3663.330454339377,0.18949508666992188,5,10,0.2,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3854.391271256835,0.21444058418273926,5,10,0.2,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3730.0056201547154,0.19248461723327637,5,10,0.2,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3826.6195087766155,0.18852567672729492,5,10,0.2,0.01,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3519.7003037101667,1.1906452178955078,5,10,0.2,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3590.9112828934917,0.18551087379455566,5,10,0.2,0.1,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3686.7958502414344,0.19248580932617188,5,10,0.2,0.1,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3741.588137569147,0.18712806701660156,5,10,0.2,0.1,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3809.4785514785044,0.2014925479888916,5,10,0.2,0.1,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3865.3963610943406,0.1903398036956787,5,10,0.2,0.1,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3690.904798985411,0.19148612022399902,5,10,0.2,0.1,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3739.457203858633,1.1923375129699707,5,10,0.2,0.1,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3697.856417164053,0.21442604064941406,5,10,0.2,0.25,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3705.7599016940667,0.21342897415161133,5,10,0.2,0.25,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3660.3442019253016,0.21642184257507324,5,10,0.2,0.25,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3575.1266745639614,0.22240543365478516,5,10,0.2,0.25,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3703.6139414420604,0.21197772026062012,5,10,0.2,0.25,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3706.5729116290554,0.22040939331054688,5,10,0.2,0.25,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3472.212315031273,1.3679547309875488,5,10,0.2,0.25,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3871.2162184108083,0.2305126190185547,5,10,0.2,0.5,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3869.944901834723,0.23536896705627441,5,10,0.2,0.5,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3805.112257941282,0.23639488220214844,5,10,0.2,0.5,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3649.7317315036507,0.24585580825805664,5,10,0.2,0.5,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3709.7769829757426,0.23636960983276367,5,10,0.2,0.5,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3746.215120936715,0.23337554931640625,5,10,0.2,0.5,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3670.0545482752996,1.4763665199279785,5,10,0.2,0.5,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3351.49081163797,0.648554801940918,5,10,0.4,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3351.3232667862935,0.5480988025665283,5,10,0.4,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3220.5466756978335,0.5590002536773682,5,10,0.4,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3299.5430039498606,0.7226619720458984,5,10,0.4,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3400.099831155367,0.6578617095947266,5,10,0.4,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3238.902498114552,0.821831226348877,5,10,0.4,0.01,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3273.493901403384,5.01150918006897,5,10,0.4,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3378.3731562808553,0.6966440677642822,5,10,0.4,0.1,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3133.8513928887146,0.9947376251220703,5,10,0.4,0.1,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3092.8084727382734,0.7149014472961426,5,10,0.4,0.1,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3281.2169276527065,0.6399331092834473,5,10,0.4,0.1,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3244.8891769604797,0.8844985961914062,5,10,0.4,0.1,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3265.384858991292,0.6461207866668701,5,10,0.4,0.1,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3389.3327283708145,4.522681474685669,5,10,0.4,0.1,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3126.974843098186,0.7631723880767822,5,10,0.4,0.25,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3104.590804608348,0.6528410911560059,5,10,0.4,0.25,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3340.5239208678477,0.775923490524292,5,10,0.4,0.25,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3370.177177001097,0.6443037986755371,5,10,0.4,0.25,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3171.6480122372172,0.7828776836395264,5,10,0.4,0.25,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3324.4849068541243,0.8636889457702637,5,10,0.4,0.25,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3144.9079966069235,4.466928482055664,5,10,0.4,0.25,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3292.472061597071,0.7543692588806152,5,10,0.4,0.5,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3353.9894256383395,0.8103196620941162,5,10,0.4,0.5,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3336.040532510965,0.8511419296264648,5,10,0.4,0.5,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3170.260200792045,0.9132835865020752,5,10,0.4,0.5,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3210.666543177274,0.789919376373291,5,10,0.4,0.5,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3225.4113814142033,0.7213222980499268,5,10,0.4,0.5,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3226.0248190676607,4.722981929779053,5,10,0.4,0.5,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3355.755604020811,0.8118598461151123,5,10,0.6,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3340.0237808047204,0.7182302474975586,5,10,0.6,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3289.802039115424,0.661231517791748,5,10,0.6,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3306.544190771435,0.8093259334564209,5,10,0.6,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3263.6473458890423,0.7649266719818115,5,10,0.6,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3140.56314764843,0.699152946472168,5,10,0.6,0.01,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3231.8222808470805,4.791826248168945,5,10,0.6,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3296.2909388133367,0.6362979412078857,5,10,0.6,0.1,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3278.476156832826,0.5756864547729492,5,10,0.6,0.1,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3268.3952188883914,0.6084024906158447,5,10,0.6,0.1,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3442.6863719810367,0.8923385143280029,5,10,0.6,0.1,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3293.8590278934316,0.8169105052947998,5,10,0.6,0.1,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3258.930029835071,0.9818792343139648,5,10,0.6,0.1,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3240.423883306218,4.607501745223999,5,10,0.6,0.1,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3403.9204896909973,0.9387111663818359,5,10,0.6,0.25,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3287.239851371389,0.8420617580413818,5,10,0.6,0.25,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3307.598908333719,0.7475085258483887,5,10,0.6,0.25,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3055.1894058590165,0.7757003307342529,5,10,0.6,0.25,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3286.5705525698136,1.022841215133667,5,10,0.6,0.25,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3247.846621671052,0.7417082786560059,5,10,0.6,0.25,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3488.1816391180305,4.632272958755493,5,10,0.6,0.25,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3242.3865529412938,0.877377986907959,5,10,0.6,0.5,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3191.309074124505,0.9549515247344971,5,10,0.6,0.5,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3389.3778907851192,0.9849181175231934,5,10,0.6,0.5,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3291.7928663671164,0.7960641384124756,5,10,0.6,0.5,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3277.3708917181643,0.8082842826843262,5,10,0.6,0.5,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3269.70827782135,0.6630101203918457,5,10,0.6,0.5,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3413.5853651845023,4.7587854862213135,5,10,0.6,0.5,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3220.714080705234,0.5126283168792725,5,10,0.8,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3341.7356676153695,0.6450772285461426,5,10,0.8,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3435.7633220698162,0.4864003658294678,5,10,0.8,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3455.545476117937,0.5764577388763428,5,10,0.8,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3334.780394912801,0.6677813529968262,5,10,0.8,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3497.094075228422,0.5974023342132568,5,10,0.8,0.01,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3372.83632054718,3.710005283355713,5,10,0.8,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3332.686105664937,0.5993664264678955,5,10,0.8,0.1,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3309.228306524993,0.7018475532531738,5,10,0.8,0.1,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3386.457605805329,0.46875977516174316,5,10,0.8,0.1,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3423.070393148133,0.56026291847229,5,10,0.8,0.1,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3396.5278419554425,0.6578927040100098,5,10,0.8,0.1,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3388.649278864565,0.4103686809539795,5,10,0.8,0.1,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3314.7713838757636,3.01255202293396,5,10,0.8,0.1,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3446.936218249697,0.6053562164306641,5,10,0.8,0.25,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3451.658596549636,0.49370884895324707,5,10,0.8,0.25,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3467.749211447642,0.47997522354125977,5,10,0.8,0.25,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3376.0082836271445,0.5358879566192627,5,10,0.8,0.25,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3437.7047613969653,0.49092555046081543,5,10,0.8,0.25,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3454.858798027474,0.5834286212921143,5,10,0.8,0.25,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3340.064325948298,3.1248319149017334,5,10,0.8,0.25,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3206.7975694467486,0.589423418045044,5,10,0.8,0.5,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3607.3166166527067,0.5066449642181396,5,10,0.8,0.5,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3465.9796774718466,0.48171162605285645,5,10,0.8,0.5,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3407.3766644659136,0.5809240341186523,5,10,0.8,0.5,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3359.626530296177,0.5730535984039307,5,10,0.8,0.5,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3205.500802936084,0.8436994552612305,5,10,0.8,0.5,8,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3463.6238893284876,3.9456794261932373,5,10,0.8,0.5,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3734.2050167242114,0.43130993843078613,5,25,0.2,0.01,8,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3426.169596844485,0.44208288192749023,5,25,0.2,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3671.4373967361416,0.43500185012817383,5,25,0.2,0.01,8,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3787.5938799248706,0.43399524688720703,5,25,0.2,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,4043.5430673717124,0.43692851066589355,5,25,0.2,0.01,8,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3857.842961677197,0.4358029365539551,5,25,0.2,0.01,8,9
