name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8437.419925741391,10.022880554199219,10,25,0.2,0.01,10,20
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8509.399186549977,7.492902755737305,10,25,0.2,0.01,10,20
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8560.425303870896,9.88700008392334,10,25,0.2,0.01,10,20
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8579.154088201101,9.69420838356018,10,25,0.2,0.01,10,20
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8517.407610250735,7.532343149185181,10,25,0.2,0.01,10,20
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8556.455637168378,8.50951886177063,10,25,0.2,0.01,10,20
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7795.992291110772,63.92437386512756,10,25,0.2,0.01,10,20
AVERAGE_FOR_ALGORITHMS,8422.322006127606,16.723318236214773,10,25,0.2,0.01,10,20
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8430.367592086539,9.87311315536499,10,25,0.2,0.1,10,20
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8817.45621326975,8.923786878585815,10,25,0.2,0.1,10,20
