name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8658.044233268618,12.479608535766602,10,25,0.2,0.01,19,11
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8683.044766624957,10.453659772872925,10,25,0.2,0.01,19,11
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8425.970369131519,12.20600938796997,10,25,0.2,0.01,19,11
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8411.934113476053,10.33235216140747,10,25,0.2,0.01,19,11
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,9117.562450273694,12.506488561630249,10,25,0.2,0.01,19,11
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8430.751126013565,11.646810531616211,10,25,0.2,0.01,19,11
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8110.295005784014,81.59982442855835,10,25,0.2,0.01,19,11
AVERAGE_FOR_ALGORITHMS,8548.228866367488,21.603536197117396,10,25,0.2,0.01,19,11
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8130.814821093763,11.028214931488037,10,25,0.2,0.1,19,11
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8516.093925834679,12.06459379196167,10,25,0.2,0.1,19,11
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8308.643724062907,11.955923080444336,10,25,0.2,0.1,19,11
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8271.771729557408,12.516072511672974,10,25,0.2,0.1,19,11
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8583.054469557646,12.91184401512146,10,25,0.2,0.1,19,11
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8731.936171333611,10.190531969070435,10,25,0.2,0.1,19,11
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8611.639495082873,76.54519701004028,10,25,0.2,0.1,19,11
AVERAGE_FOR_ALGORITHMS,8450.564905217556,21.030339615685598,10,25,0.2,0.1,19,11
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8403.603862564016,11.133281946182251,10,25,0.2,0.25,19,11
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8644.817559638279,9.24781584739685,10,25,0.2,0.25,19,11
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8295.64195467842,11.606606483459473,10,25,0.2,0.25,19,11
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8526.044220632088,10.12260913848877,10,25,0.2,0.25,19,11
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8400.557734790575,9.857046365737915,10,25,0.2,0.25,19,11
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8741.789030999207,10.107015132904053,10,25,0.2,0.25,19,11
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8155.297800082348,66.4002435207367,10,25,0.2,0.25,19,11
AVERAGE_FOR_ALGORITHMS,8452.536023340706,18.353516919272288,10,25,0.2,0.25,19,11
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8586.450409670977,11.71598196029663,10,25,0.2,0.5,19,11
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8824.48453807669,10.747432470321655,10,25,0.2,0.5,19,11
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8348.721836958024,11.544174671173096,10,25,0.2,0.5,19,11
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8430.520026802524,12.293971300125122,10,25,0.2,0.5,19,11
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8718.603586100013,9.825804471969604,10,25,0.2,0.5,19,11
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8409.009156096256,10.0288827419281,10,25,0.2,0.5,19,11
