name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,476.4156378908963,0.022936105728149414,5,10,0.2,0.01,1,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,423.52763767308227,0.02496027946472168,5,10,0.2,0.01,1,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,491.17371257285623,0.02593064308166504,5,10,0.2,0.01,1,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,411.48905875890415,0.022966623306274414,5,10,0.2,0.01,1,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,418.86627978239767,0.02294135093688965,5,10,0.2,0.01,1,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,543.1914260917565,0.02393651008605957,5,10,0.2,0.01,1,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,397.02208431893604,0.15062546730041504,5,10,0.2,0.01,1,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,411.8989771582583,0.023499727249145508,5,10,0.2,0.1,1,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,535.2596544526763,0.023908376693725586,5,10,0.2,0.1,1,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,459.9017405111711,0.023936748504638672,5,10,0.2,0.1,1,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,447.6069959839067,0.02393507957458496,5,10,0.2,0.1,1,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,525.7984268704611,0.023932218551635742,5,10,0.2,0.1,1,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,506.490768371349,0.023963212966918945,5,10,0.2,0.1,1,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,394.04489640942603,0.15162229537963867,5,10,0.2,0.1,1,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,415.2430795887147,0.025930404663085938,5,10,0.2,0.25,1,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,402.5807892126266,0.03191399574279785,5,10,0.2,0.25,1,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,359.8808667513123,0.02892303466796875,5,10,0.2,0.25,1,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,421.16392297587004,0.025934696197509766,5,10,0.2,0.25,1,9
