name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,13953.448163089583,18.166370391845703,10,25,0.2,0.01,9,37
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,13570.250846254965,16.591642141342163,10,25,0.2,0.01,9,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,13976.308119984309,16.59756851196289,10,25,0.2,0.01,9,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,13829.957971814483,15.041759252548218,10,25,0.2,0.01,9,37
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,14163.560910801352,16.013132095336914,10,25,0.2,0.01,9,37
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,13822.547507273588,14.79541802406311,10,25,0.2,0.01,9,37
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11084.299348856308,102.52571177482605,10,25,0.2,0.01,9,37
AVERAGE_FOR_ALGORITHMS,13485.767552582083,28.533086027417863,10,25,0.2,0.01,9,37
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,13930.120522797859,15.019789457321167,10,25,0.2,0.1,9,37
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,13585.40069116463,15.312063932418823,10,25,0.2,0.1,9,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,13656.074942776195,18.457592725753784,10,25,0.2,0.1,9,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,13660.3081060032,16.309367895126343,10,25,0.2,0.1,9,37
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,13786.998657137334,18.00685954093933,10,25,0.2,0.1,9,37
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,13814.849073809093,13.502848148345947,10,25,0.2,0.1,9,37
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11250.644718206431,98.99020147323608,10,25,0.2,0.1,9,37
AVERAGE_FOR_ALGORITHMS,13383.48524455639,27.942674739020212,10,25,0.2,0.1,9,37
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,13928.952183221252,16.832967519760132,10,25,0.2,0.25,9,37
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,13597.337547013916,16.15278649330139,10,25,0.2,0.25,9,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,13859.664351696303,13.691371440887451,10,25,0.2,0.25,9,37
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,13576.754980432746,16.096936225891113,10,25,0.2,0.25,9,37
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,13890.18698304928,16.3233585357666,10,25,0.2,0.25,9,37
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,13782.951172732926,15.9483060836792,10,25,0.2,0.25,9,37
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,11411.678870236814,105.20636200904846,10,25,0.2,0.25,9,37
AVERAGE_FOR_ALGORITHMS,13435.360869769032,28.607441186904907,10,25,0.2,0.25,9,37
