name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8158.862878349582,14.59993290901184,10,25,0.2,0.01,3,62
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8232.50606996837,14.407402515411377,10,25,0.2,0.01,3,62
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8195.484019565394,8.220064878463745,10,25,0.2,0.01,3,62
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8231.379609685355,10.58318042755127,10,25,0.2,0.01,3,62
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8203.739880266934,6.889675140380859,10,25,0.2,0.01,3,62
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7929.650112312625,12.821664810180664,10,25,0.2,0.01,3,62
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,5897.389966052344,70.69935774803162,10,25,0.2,0.01,3,62
AVERAGE_FOR_ALGORITHMS,7835.573219457229,19.745896918433054,10,25,0.2,0.01,3,62
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8092.9935145241925,10.31437635421753,10,25,0.2,0.1,3,62
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8046.359590920743,9.975313186645508,10,25,0.2,0.1,3,62
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8133.543052762559,11.542121171951294,10,25,0.2,0.1,3,62
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8516.187987139429,8.648889780044556,10,25,0.2,0.1,3,62
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8280.693787668914,8.92412543296814,10,25,0.2,0.1,3,62
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7926.568275235313,8.860296487808228,10,25,0.2,0.1,3,62
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6147.6649014451905,68.27537202835083,10,25,0.2,0.1,3,62
AVERAGE_FOR_ALGORITHMS,7877.715872813764,18.077213491712296,10,25,0.2,0.1,3,62
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8339.849775794291,10.132891416549683,10,25,0.2,0.25,3,62
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8020.360546348704,11.116260766983032,10,25,0.2,0.25,3,62
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8162.790088633325,9.370957374572754,10,25,0.2,0.25,3,62
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8173.698941721306,9.542471170425415,10,25,0.2,0.25,3,62
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8236.555221125724,11.087338209152222,10,25,0.2,0.25,3,62
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8375.271170609594,8.777517557144165,10,25,0.2,0.25,3,62
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,5969.717690716498,69.24774241447449,10,25,0.2,0.25,3,62
AVERAGE_FOR_ALGORITHMS,7896.8919192784915,18.467882701328822,10,25,0.2,0.25,3,62
