name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,137.20153001687564,0.016954421997070312,5,10,0.2,0.01,1,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,125.41286672520184,0.014959573745727539,5,10,0.2,0.01,1,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,124.74802836682515,0.016954660415649414,5,10,0.2,0.01,1,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,118.87767033327921,0.016951799392700195,5,10,0.2,0.01,1,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,106.94691462117429,0.014960289001464844,5,10,0.2,0.01,1,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,118.93536707859663,0.015956401824951172,5,10,0.2,0.01,1,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,105.86912846830649,0.016017913818359375,5,10,0.2,0.01,1,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,122.28275518226245,0.014953374862670898,5,10,0.2,0.01,1,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,110.57742821862175,0.013962745666503906,5,10,0.2,0.01,1,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,106.92315128411836,0.017951488494873047,5,10,0.2,0.01,1,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,124.74802836682515,0.015954971313476562,5,10,0.2,0.01,1,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,148.47081558511783,0.014986753463745117,5,10,0.2,0.01,1,4
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,119.86017397864889,0.014945268630981445,5,10,0.2,0.1,1,4
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,145.13442869446914,0.015957355499267578,5,10,0.2,0.1,1,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,145.0877454211104,0.015956640243530273,5,10,0.2,0.1,1,4
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,137.4990249381883,0.016981840133666992,5,10,0.2,0.1,1,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,141.97219992547866,0.015957355499267578,5,10,0.2,0.1,1,4
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,118.93536707859663,0.013934135437011719,5,10,0.2,0.1,1,4
