name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,7621.612210934969,10.928734302520752,10,25,0.2,0.01,9,22
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,7633.068404064873,13.126881837844849,10,25,0.2,0.01,9,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8066.529460321881,10.598645448684692,10,25,0.2,0.01,9,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,7550.529004882532,11.224969863891602,10,25,0.2,0.01,9,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,7699.829510207377,11.007580041885376,10,25,0.2,0.01,9,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7945.122166958559,9.299121379852295,10,25,0.2,0.01,9,22
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6978.92144185029,70.80355167388916,10,25,0.2,0.01,9,22
AVERAGE_FOR_ALGORITHMS,7642.230314174354,19.569926364081248,10,25,0.2,0.01,9,22
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,7863.536099560553,12.68808388710022,10,25,0.2,0.1,9,22
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8040.455062644072,9.813717365264893,10,25,0.2,0.1,9,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,7889.723061742838,11.520180225372314,10,25,0.2,0.1,9,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8321.562409002938,11.026500940322876,10,25,0.2,0.1,9,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8067.179336844635,10.955690383911133,10,25,0.2,0.1,9,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8174.101184095047,12.037796020507812,10,25,0.2,0.1,9,22
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6941.99278486905,72.53295302391052,10,25,0.2,0.1,9,22
AVERAGE_FOR_ALGORITHMS,7899.792848394162,20.082131692341395,10,25,0.2,0.1,9,22
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8015.861911716061,9.613310098648071,10,25,0.2,0.25,9,22
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,7766.204446099292,9.745897054672241,10,25,0.2,0.25,9,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,7482.662913200333,10.94372272491455,10,25,0.2,0.25,9,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,7814.310241753225,10.929759740829468,10,25,0.2,0.25,9,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,7881.858911903436,10.021162509918213,10,25,0.2,0.25,9,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7671.5066999548435,9.958358526229858,10,25,0.2,0.25,9,22
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7393.592169193953,74.80288124084473,10,25,0.2,0.25,9,22
AVERAGE_FOR_ALGORITHMS,7717.99961340302,19.430727413722447,10,25,0.2,0.25,9,22
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,7872.843570799408,12.92741584777832,10,25,0.2,0.5,9,22
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,7891.625590194732,12.430716514587402,10,25,0.2,0.5,9,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,7869.528905372398,11.808436870574951,10,25,0.2,0.5,9,22
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,7742.57597403083,12.233272314071655,10,25,0.2,0.5,9,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,7822.865666088979,13.712315797805786,10,25,0.2,0.5,9,22
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7752.986315001207,11.71369194984436,10,25,0.2,0.5,9,22
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6448.461955382545,77.66690564155579,10,25,0.2,0.5,9,22
AVERAGE_FOR_ALGORITHMS,7628.698282410014,21.78467927660261,10,25,0.2,0.5,9,22
