name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3427.551095987515,2.9580602645874023,10,25,0.2,0.01,4,20
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3278.5037870186434,5.5561134815216064,10,25,0.2,0.01,4,20
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3327.267865871033,3.7443933486938477,10,25,0.2,0.01,4,20
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3431.7325900358983,4.287433624267578,10,25,0.2,0.01,4,20
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3566.1962141969584,3.3256661891937256,10,25,0.2,0.01,4,20
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3376.9788381459766,3.4158718585968018,10,25,0.2,0.01,4,20
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3120.23624399884,22.853198289871216,10,25,0.2,0.01,4,20
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3377.522148996789,5.1741132736206055,10,25,0.2,0.1,4,20
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3516.634219531272,3.3542163372039795,10,25,0.2,0.1,4,20
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3473.516568553461,4.72645115852356,10,25,0.2,0.1,4,20
