name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8293.466139234242,14.165555477142334,10,25,0.2,0.01,5,38
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8115.528915575818,14.835615396499634,10,25,0.2,0.01,5,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8039.127572825791,11.877674102783203,10,25,0.2,0.01,5,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,8087.852463091543,8.25698471069336,10,25,0.2,0.01,5,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8038.188408761659,19.03155827522278,10,25,0.2,0.01,5,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8171.814485226058,14.404073476791382,10,25,0.2,0.01,5,38
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6148.510729937238,95.0144534111023,10,25,0.2,0.01,5,38
AVERAGE_FOR_ALGORITHMS,7842.069816378907,25.369416407176427,10,25,0.2,0.01,5,38
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,8143.6731139516605,14.861242294311523,10,25,0.2,0.1,5,38
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,7666.2911300702835,14.817359209060669,10,25,0.2,0.1,5,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,7945.8892050736895,13.807090759277344,10,25,0.2,0.1,5,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,7819.743075696115,14.276777267456055,10,25,0.2,0.1,5,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8351.153769060962,10.985610246658325,10,25,0.2,0.1,5,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,7930.1181802413175,11.328692197799683,10,25,0.2,0.1,5,38
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6234.963145202869,80.87959575653076,10,25,0.2,0.1,5,38
AVERAGE_FOR_ALGORITHMS,7727.404517042414,22.993766818727767,10,25,0.2,0.1,5,38
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,7848.446499997658,13.779137372970581,10,25,0.2,0.25,5,38
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,8031.367193745082,14.65180230140686,10,25,0.2,0.25,5,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8038.212169754806,15.81571650505066,10,25,0.2,0.25,5,38
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,7739.74807262328,12.147499084472656,10,25,0.2,0.25,5,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,8277.271200963325,12.928387880325317,10,25,0.2,0.25,5,38
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,8076.013012919753,11.90215802192688,10,25,0.2,0.25,5,38
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,5912.003608190812,75.55486917495728,10,25,0.2,0.25,5,38
AVERAGE_FOR_ALGORITHMS,7703.294536884959,22.397081477301462,10,25,0.2,0.25,5,38
