name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,9211.158608708582,10.235297918319702,10,25,0.2,0.01,3,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,9022.619174436368,13.011388301849365,10,25,0.2,0.01,3,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,9069.043655270118,8.803775548934937,10,25,0.2,0.01,3,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,9348.369574262404,13.164546251296997,10,25,0.2,0.01,3,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,9380.617829992663,11.827579259872437,10,25,0.2,0.01,3,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9220.850050872705,12.08207368850708,10,25,0.2,0.01,3,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6677.013746840745,79.72387290000916,10,25,0.2,0.01,3,70
AVERAGE_FOR_ALGORITHMS,8847.09609148337,21.264076266969955,10,25,0.2,0.01,3,70
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,9315.849070707975,14.276777267456055,10,25,0.2,0.1,3,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,9331.228234919312,10.467995166778564,10,25,0.2,0.1,3,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,9087.008252600637,15.323034524917603,10,25,0.2,0.1,3,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,9233.312935930267,11.517159938812256,10,25,0.2,0.1,3,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,9190.561906738862,10.898841857910156,10,25,0.2,0.1,3,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9193.193162747983,9.465676546096802,10,25,0.2,0.1,3,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6935.8567718102095,71.98339509963989,10,25,0.2,0.1,3,70
AVERAGE_FOR_ALGORITHMS,8898.144333636465,20.561840057373047,10,25,0.2,0.1,3,70
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,9232.214348976115,14.65180253982544,10,25,0.2,0.25,3,70
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,9326.104984201995,13.694335699081421,10,25,0.2,0.25,3,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,8978.833950727549,10.080033302307129,10,25,0.2,0.25,3,70
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,9291.897668137692,12.385864496231079,10,25,0.2,0.25,3,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,9482.865772119378,8.129251956939697,10,25,0.2,0.25,3,70
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,9371.633417354093,12.121599197387695,10,25,0.2,0.25,3,70
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,6962.05691036471,79.47236108779907,10,25,0.2,0.25,3,70
AVERAGE_FOR_ALGORITHMS,8949.372435983078,21.50503546851022,10,25,0.2,0.25,3,70
