name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,299.94375183384295,0.04391002655029297,5,10,0.2,0.01,3,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,314.6638519955062,0.04962325096130371,5,10,0.2,0.01,3,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,322.11099817713267,0.04391026496887207,5,10,0.2,0.01,3,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,301.0919845971254,0.04288363456726074,5,10,0.2,0.01,3,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,298.46390202942837,0.04188847541809082,5,10,0.2,0.01,3,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,306.3962889437904,0.04490971565246582,5,10,0.2,0.01,3,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,309.17397548260215,0.040892839431762695,5,10,0.2,0.1,3,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,283.1916337689139,0.040889739990234375,5,10,0.2,0.1,3,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,313.7495635090642,0.04203510284423828,5,10,0.2,0.1,3,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,287.9782193127234,0.04191303253173828,5,10,0.2,0.1,3,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,284.63450701076084,0.045903921127319336,5,10,0.2,0.1,3,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,313.2335429469375,0.04188823699951172,5,10,0.2,0.1,3,3
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,306.8124327946092,0.046108245849609375,5,10,0.2,0.25,3,3
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,287.6835788341589,0.04388260841369629,5,10,0.2,0.25,3,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,311.2339312494395,0.04787111282348633,5,10,0.2,0.25,3,3
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,336.2419390437933,0.04787111282348633,5,10,0.2,0.25,3,3
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,309.60682377358074,0.04690098762512207,5,10,0.2,0.25,3,3
