name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3332.806854702588,0.16655445098876953,5,10,0.2,0.01,7,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3307.0699666548417,0.16458868980407715,5,10,0.2,0.01,7,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3446.9145330302194,0.1671304702758789,5,10,0.2,0.01,7,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3012.5725422879354,0.1821444034576416,5,10,0.2,0.01,7,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3260.2329638190085,0.17370820045471191,5,10,0.2,0.01,7,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3182.839764895435,0.16755151748657227,5,10,0.2,0.01,7,9
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3195.5370940345542,1.0547313690185547,5,10,0.2,0.01,7,9
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,3225.9067888369327,0.16456031799316406,5,10,0.2,0.1,7,9
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,3284.473922268888,0.16555476188659668,5,10,0.2,0.1,7,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,3384.153980532267,0.1705162525177002,5,10,0.2,0.1,7,9
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,3333.0641546377365,0.18452978134155273,5,10,0.2,0.1,7,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,3150.332518693958,0.16852235794067383,5,10,0.2,0.1,7,9
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,3496.723129785473,0.1665816307067871,5,10,0.2,0.1,7,9
