name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,306.01015881712084,0.02194070816040039,5,10,0.2,0.01,1,7
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,332.59878116042455,0.025931119918823242,5,10,0.2,0.01,1,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,385.2650233555709,0.023925065994262695,5,10,0.2,0.01,1,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,286.7410844316823,0.020943164825439453,5,10,0.2,0.01,1,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,380.68202850397125,0.021942615509033203,5,10,0.2,0.01,1,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,481.87821097042007,0.022935867309570312,5,10,0.2,0.01,1,7
WisdomOfCrowds_GeneticAlgorithm|['GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|', 'GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|', 'GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|', 'GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|', 'GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|', 'GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION|'],306.88666141203095,0.13514351844787598,5,10,0.2,0.01,1,7
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,411.18826476667493,0.02123236656188965,5,10,0.2,0.1,1,7
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,361.09764454911164,0.020943880081176758,5,10,0.2,0.1,1,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,316.49195287297897,0.022937297821044922,5,10,0.2,0.1,1,7
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,290.5775426205415,0.021970510482788086,5,10,0.2,0.1,1,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,361.50207483779974,0.020679712295532227,5,10,0.2,0.1,1,7
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,381.23436356244923,0.020916223526000977,5,10,0.2,0.1,1,7
