name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2010.0437550440283,0.13068103790283203,5,10,0.2,0.01,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1985.0301178663835,0.12962579727172852,5,10,0.2,0.01,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1999.3624717950786,0.12666583061218262,5,10,0.2,0.01,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1867.7717229663822,0.12762999534606934,5,10,0.2,0.01,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2025.3098378523862,0.14111948013305664,5,10,0.2,0.01,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1696.9067707448585,0.1266613006591797,5,10,0.2,0.01,7,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1946.7740985896671,0.8081865310668945,5,10,0.2,0.01,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1910.550876070572,0.12716436386108398,5,10,0.2,0.1,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1971.9302005607444,0.1301572322845459,5,10,0.2,0.1,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1803.4391959102416,0.12882542610168457,5,10,0.2,0.1,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1750.558092463549,0.12865900993347168,5,10,0.2,0.1,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2064.1510030050663,0.14760470390319824,5,10,0.2,0.1,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1885.8200156146231,0.14190220832824707,5,10,0.2,0.1,7,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2112.614380556323,0.8337974548339844,5,10,0.2,0.1,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2003.149341914585,0.1411294937133789,5,10,0.2,0.25,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1991.073354763022,0.14162111282348633,5,10,0.2,0.25,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1709.3184803878607,0.14264464378356934,5,10,0.2,0.25,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1930.8695617731064,0.141648530960083,5,10,0.2,0.25,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,2149.9695019543474,0.15156793594360352,5,10,0.2,0.25,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1812.0549219065542,0.1416475772857666,5,10,0.2,0.25,7,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1986.234381306555,0.8884940147399902,5,10,0.2,0.25,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,2078.5339350094246,0.15960955619812012,5,10,0.2,0.5,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1810.9334370648055,0.16579461097717285,5,10,0.2,0.5,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1860.6968970581406,0.15361952781677246,5,10,0.2,0.5,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1890.725244076139,0.15455865859985352,5,10,0.2,0.5,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1879.1842978783297,0.16453170776367188,5,10,0.2,0.5,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,2030.3505254962665,0.15359139442443848,5,10,0.2,0.5,7,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1922.0531730178375,0.9682445526123047,5,10,0.2,0.5,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1903.7509657577605,0.6410617828369141,5,10,0.4,0.01,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1824.4964207552212,0.41924452781677246,5,10,0.4,0.01,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1871.357604286522,0.4194209575653076,5,10,0.4,0.01,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1727.0022440394675,0.5866503715515137,5,10,0.4,0.01,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1750.7098223041185,0.4277677536010742,5,10,0.4,0.01,7,5
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1815.281205357366,0.44362449645996094,5,10,0.4,0.01,7,5
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1926.5325163953814,2.9105098247528076,5,10,0.4,0.01,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1686.2659455111861,0.5617079734802246,5,10,0.4,0.1,7,5
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1623.9829506648211,0.5184104442596436,5,10,0.4,0.1,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1812.134675921159,0.4985167980194092,5,10,0.4,0.1,7,5
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1674.0877482283381,0.44069576263427734,5,10,0.4,0.1,7,5
