name,result,run_time,population_size_per_genetic_algorithm,epoch_threshold,crossover_probability,mutation_probability,number_of_depots,number_of_customers
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1701.6414937580744,0.09973382949829102,5,10,0.2,0.01,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1598.4030124223293,0.09973311424255371,5,10,0.2,0.01,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1586.9659777926558,0.10175490379333496,5,10,0.2,0.01,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1543.9127925957268,0.10072970390319824,5,10,0.2,0.01,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1766.426900522669,0.09973382949829102,5,10,0.2,0.01,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1512.551625549453,0.105224609375,5,10,0.2,0.01,5,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1546.818816975287,0.632953405380249,5,10,0.2,0.01,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1655.1698029949591,0.09574365615844727,5,10,0.2,0.1,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1569.6619624144214,0.09824347496032715,5,10,0.2,0.1,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1509.6658390471139,0.09907674789428711,5,10,0.2,0.1,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1503.0138984182397,0.10074281692504883,5,10,0.2,0.1,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1602.9649288562032,0.10073018074035645,5,10,0.2,0.1,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1883.042371371798,0.09773850440979004,5,10,0.2,0.1,5,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1775.0125122100699,0.6323080062866211,5,10,0.2,0.1,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1638.611186848455,0.1089773178100586,5,10,0.2,0.25,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1619.5399565658656,0.11272597312927246,5,10,0.2,0.25,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1692.7748084736147,0.1126711368560791,5,10,0.2,0.25,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1520.4562368881636,0.11272501945495605,5,10,0.2,0.25,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1637.8735498461324,0.1186823844909668,5,10,0.2,0.25,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1622.117990057127,0.12566280364990234,5,10,0.2,0.25,5,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1650.4900995551372,0.7320683002471924,5,10,0.2,0.25,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1673.7400710550014,0.12336468696594238,5,10,0.2,0.5,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1384.9754163722403,0.1436622142791748,5,10,0.2,0.5,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1693.5371612060007,0.13763165473937988,5,10,0.2,0.5,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1538.1086074432558,0.1335129737854004,5,10,0.2,0.5,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1501.6483000289002,0.12566304206848145,5,10,0.2,0.5,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1631.0327704976648,0.1203758716583252,5,10,0.2,0.5,5,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1855.4895636151157,0.7744600772857666,5,10,0.2,0.5,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1441.921172335578,0.40421009063720703,5,10,0.4,0.01,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1408.758774738812,0.44069957733154297,5,10,0.4,0.01,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1495.9617131213759,0.48625850677490234,5,10,0.4,0.01,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1540.637137061838,0.364027738571167,5,10,0.4,0.01,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1364.4660290444417,0.4009273052215576,5,10,0.4,0.01,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1486.8626702093327,0.40782904624938965,5,10,0.4,0.01,5,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1499.2022041612427,1.9820399284362793,5,10,0.4,0.01,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS,1428.2949289936514,0.29132819175720215,5,10,0.4,0.1,5,6
GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION,1412.9762146399798,0.4448716640472412,5,10,0.4,0.1,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS,1449.6402115232145,0.46771740913391113,5,10,0.4,0.1,5,6
GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION,1479.1282973297177,0.4388248920440674,5,10,0.4,0.1,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS,1487.501250478502,0.4817237854003906,5,10,0.4,0.1,5,6
GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1471.752062832626,0.35205864906311035,5,10,0.4,0.1,5,6
WisdomOfCrowds_GeneticAlgorithm|GA_CrossoverMethods.UNIFORM_MutationMethods.TWORS|GA_CrossoverMethods.UNIFORM_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.TWORS|GA_CrossoverMethods.PARTIALLY_MAPPED_MutationMethods.REVERSE_SEQUENCE_MUTATION|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.TWORS|GA_CrossoverMethods.ORDERED_CROSSOVER_MutationMethods.REVERSE_SEQUENCE_MUTATION,1463.83152406282,2.9889044761657715,5,10,0.4,0.1,5,6
